customer_id,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,snapshot_date,credit_history_age
cus_0x14ca,122028.48,,,,,3,"home equity loan, debt consolidation loan, mortgage loan",,11,10.35,,good,53.04,,no,,79.7724499037232,high_spent_large_value_payments,859.6130129145703,2023-06-01,
cus_0x14d1,53770.11,,,,,5,"debt consolidation loan, payday loan, home equity loan, personal loan, student loan",,17,18.75,,standard,2028.19,,yes,,136.49553398892124,high_spent_medium_value_payments,375.71857833786345,2023-09-01,
cus_0x14d3,,,,,,2,"payday loan, auto loan",,3951,11.48,,standard,302.52,,nm,,241.18124094226525,unknown,815.9108367945099,2023-12-01,
cus_0x14d8,53052.2,,,,,2,"credit-builder loan, payday loan",,9,6.57,,standard,434.25,,no,,538.4489417575683,low_spent_small_value_payments,126.54583195234017,2023-03-01,
cus_0x14f1,40701.88,,,,,2,"not specified, home equity loan",,16,10.86,,standard,2052.1,,yes,,115.75631981036524,high_spent_small_value_payments,402.9874350113844,2024-09-01,
cus_0x14f4,14274.32,,,,,2,"debt consolidation loan, mortgage loan",,,8.48,,standard,1243.37,,yes,,50.189336656065166,low_spent_medium_value_payments,302.3737502362185,2024-12-01,
cus_0x150b,17009.84,,,,,2,"auto loan, not specified",,16,19.22,,standard,2587.8,,yes,,94.08350964786295,low_spent_small_value_payments,263.21363355610214,2024-05-01,
cus_0x150c,128427.2,,,,,3,"auto loan, payday loan, debt consolidation loan",,8,4.199999999999998,,good,201.94,,no,,167.75236449051744,high_spent_medium_value_payments,919.5166496244887,2023-07-01,
cus_0x150d,40085.46,,,,,4,"auto loan, student loan, payday loan, debt consolidation loan",,12,8.97,,bad,2343.0,,yes,,215.538711452974,low_spent_small_value_payments,277.8941676338557,2024-01-01,
cus_0x1521,16252.91,,,,,2,"not specified, home equity loan",,11,3.29,,good,1484.51,,no,,170.37019886903838,low_spent_small_value_payments,258.4171907276297,2023-03-01,
cus_0x1528,19344.27,,,,,1,student loan,,13,3.28,,standard,861.19,,no,,59.053934024676416,low_spent_small_value_payments,249.12525067389424,2024-04-01,
cus_0x1534,24482.38,,,,,1,student loan,,20,8.31,,unknown,725.13,,yes,,119.79954845181094,high_spent_small_value_payments,348.7945371457154,2024-04-01,
cus_0x153d,,,,,,4,"payday loan, not specified, personal loan, credit-builder loan",,23,24.73,,bad,4171.09,,yes,,35.10347976973206,low_spent_small_value_payments,326.97411251903986,2023-01-01,
cus_0x1540,143252.76,,,,,4,"personal loan, debt consolidation loan, auto loan, payday loan",,10,9.5,,good,1186.86,,no,,243.38264334795258,high_spent_medium_value_payments,968.0631654770772,2024-10-01,
cus_0x1546,15359.33,,,,,5,"auto loan, payday loan, personal loan, credit-builder loan, not specified",,10,13.11,,standard,1631.85,,yes,,45.81243864892053,low_spent_medium_value_payments,335.9758858795434,2024-03-01,
cus_0x155b,18309.54,,,,,2,"mortgage loan, debt consolidation loan",,12,18.15,,standard,1909.03,,nm,,112.08152756436516,low_spent_medium_value_payments,276.8447331132153,2024-10-01,
cus_0x1563,147620.68,,,,,0,"",,12,11.9,,standard,1082.41,,yes,,462.4109903288031,high_spent_small_value_payments,1003.5613430045304,2024-12-01,
cus_0x1572,83384.2,,,,,3,"student loan, debt consolidation loan, personal loan",,11,15.14,,standard,2613.85,,yes,,105.62448547960452,high_spent_large_value_payments,730.433433129476,2024-08-01,
cus_0x157d,16311.665,,,,,4,"auto loan, mortgage loan, credit-builder loan, student loan",,14,8.9,,standard,598.76,,no,,87.62033482241695,low_spent_large_value_payments,265.54362703692,2024-10-01,
cus_0x1591,,,,,,0,"",,4,1.31,,good,696.58,,no,,1103.3564746830991,low_spent_medium_value_payments,435.56752531690086,2024-03-01,
cus_0x1595,30509.4,,,,,3,"debt consolidation loan, not specified, mortgage loan",,14,10.95,,unknown,1496.06,,yes,,102.29316549827708,unknown,343.4839167710829,2024-07-01,
cus_0x159b,55670.06999999999,,,,,3,"home equity loan, debt consolidation loan, mortgage loan",,19,7.7,,standard,2074.85,,yes,,146.3984511197895,high_spent_medium_value_payments,406.34404542965586,2024-08-01,
cus_0x15a3,16490.8,,,,,2,"student loan, payday loan",,8,-3.5,,good,1015.0,,no,,136.75095359031434,low_spent_small_value_payments,293.56289944063803,2024-06-01,
cus_0x15a9,10737.365,,,,,3,"home equity loan, credit-builder loan, personal loan",,16,16.61,,standard,1126.18,,yes,,28.45240847947361,high_spent_small_value_payments,300.52305213118456,2024-11-01,
cus_0x15da,127014.28,,,,,3,"payday loan, student loan, not specified",,13,,,unknown,245.63,,yes,,323.43067652816967,low_spent_medium_value_payments,828.2368064923847,2024-02-01,
cus_0x15dd,13351.83,,,,,2,"auto loan, payday loan",,13,19.48,,unknown,303.84,,yes,,50.065309347823906,low_spent_medium_value_payments,341.6859966378817,2024-05-01,
cus_0x15df,162713.28,,,,,1,credit-builder loan,,5,3.13,,good,640.07,,no,,560.0343667385356,low_spent_medium_value_payments,989.3502706709444,2024-12-01,
cus_0x15e7,57407.04,,,,,4,"payday loan, credit-builder loan, home equity loan, mortgage loan",,11,9.64,,standard,895.05,,yes,,105.40219974205124,unknown,463.15911254961037,2023-07-01,
cus_0x1600,130173.93,,,,,2,"debt consolidation loan, not specified",,8,0.85,,good,697.41,,nm,,214.61487016395643,high_spent_medium_value_payments,866.7279212386702,2024-10-01,
cus_0x1607,85062.63,,,,,2,"credit-builder loan, personal loan",,19,17.38,,standard,321.89,,yes,,707.1932943068317,low_spent_medium_value_payments,147.4966342018106,2024-10-01,
cus_0x160a,18094.55,,,,,5,"auto loan, not specified, mortgage loan, debt consolidation loan, credit-builder loan",,19,28.47,,bad,2673.3,,nm,,10.799854558594637,high_spent_large_value_payments,287.01989261396125,2023-02-01,
cus_0x1613,43340.44,,,,,1,mortgage loan,,11,8.76,,good,539.33,,no,,,low_spent_large_value_payments,484.1870251277816,2024-12-01,
cus_0x1616,34357.96,,,,,4,"personal loan, payday loan, credit-builder loan, student loan",,9,17.88,,standard,1751.09,,yes,,33.64521163834734,high_spent_medium_value_payments,370.7046260881684,2023-05-01,
cus_0x1619,20059.98,,,,,4,"home equity loan, payday loan, not specified, personal loan",,11,2.97,,good,909.01,,no,,,low_spent_small_value_payments,267.1849850078536,2023-09-01,
cus_0x1621,18329.93,,,,,6,"personal loan, home equity loan, credit-builder loan, student loan, debt consolidation loan, mortgage loan",,11,18.41,,standard,161.04,,nm,,176.12275349529583,low_spent_small_value_payments,193.15956890967988,2024-08-01,
cus_0x1628,17446.07,,,,,6,"personal loan, not specified, home equity loan, mortgage loan, auto loan, payday loan",,20,7.23,,standard,2239.2,,yes,,113.6611442061258,low_spent_small_value_payments,227.82335507662896,2024-04-01,
cus_0x1631,63093.32,,,,,3,"credit-builder loan, debt consolidation loan, student loan",,13,11.71,,standard,1441.44,,yes,,76.15493041454476,high_spent_medium_value_payments,574.2722959715537,2024-05-01,
cus_0x163c,61465.78,,,,,1,debt consolidation loan,,10,3.17,,good,608.87,,no,,154.6456170629781,low_spent_large_value_payments,591.9184790560183,2023-04-01,
cus_0x1647,28608.65,,,,,1,personal loan,,11,12.68,,good,143.04,,no,,120.8074589938518,low_spent_small_value_payments,395.1895115375996,2023-07-01,
cus_0x164a,80756.36,,,,,2,"auto loan, credit-builder loan",,4,6.38,,good,1356.82,,no,,70.3308031442382,high_spent_large_value_payments,674.2676905777067,2023-02-01,
cus_0x165e,59850.24000000001,,,,,1,payday loan,,14,14.0,,standard,2294.21,,nm,,40.25606351528718,high_spent_large_value_payments,583.5785397488013,2023-07-01,
cus_0x165f,28443.42,,,,,1,not specified,,12,7.23,,unknown,1476.31,,no,,23.55331702637377,high_spent_large_value_payments,408.06770141611986,2025-01-01,
cus_0x1661,18083.64,,,,,2,"not specified, debt consolidation loan",,14,7.06,,standard,2489.37,,yes,,82.64249198742554,low_spent_small_value_payments,314.1710472996783,2023-08-01,
cus_0x1668,64980.72,,,,,2,"personal loan, debt consolidation loan",,1,0.78,,unknown,375.38,,no,,158.1410967940986,unknown,570.7166758682793,2024-01-01,
cus_0x1691,44744.0,,,,,0,"",,11,5.39,,unknown,761.54,,no,,109.40656611147983,high_spent_medium_value_payments,486.3601005551868,2024-09-01,
cus_0x1697,,,,,,5,"debt consolidation loan, not specified, mortgage loan, payday loan, home equity loan",,24,1.32,,bad,1931.25,,yes,,286.4964800405179,high_spent_medium_value_payments,267.8243871118294,2025-01-01,
cus_0x1698,9221.875,,,,,4,"auto loan, debt consolidation loan, personal loan, not specified",,16,16.48,,standard,2374.03,,nm,,66.92892025117658,low_spent_small_value_payments,253.93227545815205,2023-06-01,
cus_0x169c,11646.925,,,,,0,"",,9,4.54,,good,782.26,,no,,72.28518863901448,low_spent_large_value_payments,311.2725196943188,2023-01-01,
cus_0x16a2,119680.56,,,,,4,"mortgage loan, payday loan, student loan, home equity loan",,14,3.61,,standard,871.69,,nm,,153.00662525140086,high_spent_large_value_payments,747.0521082917468,2023-06-01,
cus_0x16a4,31178.1,,,,,6,"student loan, mortgage loan, credit-builder loan, debt consolidation loan, auto loan, not specified",,20,,,unknown,4815.82,,yes,,299.34730678478024,low_spent_small_value_payments,81.34047938139288,2023-02-01,
cus_0x16a5,,,,,,3,"auto loan, mortgage loan, home equity loan",,17,1.77,,standard,168.72,,no,,32.743223333030315,low_spent_medium_value_payments,323.5543351811241,2023-10-01,
cus_0x16b1,67412.2,,,,,2,"credit-builder loan, home equity loan",,12,18.7,,standard,858.85,,yes,,,high_spent_medium_value_payments,508.8714529394218,2024-06-01,
cus_0x16b4,98087.76,,,,,3,"credit-builder loan, personal loan, home equity loan",,10,11.9,,standard,55.46,,yes,,257.46099777599846,unknown,597.3810035853497,2024-03-01,
cus_0x16be,62983.02,,,,,5,"personal loan, mortgage loan, not specified, payday loan, debt consolidation loan",,8,13.14,,standard,1469.91,,yes,,589.2433376742757,low_spent_small_value_payments,53.83543306374384,2024-10-01,
cus_0x16d0,18463.93,,,,,3,"credit-builder loan, mortgage loan, home equity loan",,14,17.93,,standard,866.07,,yes,,20.698997740665746,high_spent_medium_value_payments,361.8917241687561,2023-03-01,
cus_0x16d3,34204.91,,,,,3,"credit-builder loan, home equity loan, student loan",,,,,good,1319.24,,no,,115.02941747170291,high_spent_medium_value_payments,367.2652399907929,2023-10-01,
cus_0x16d4,174353.0,,,,,3,"debt consolidation loan, payday loan, student loan",,10,8.75,,good,405.65,,no,,284.81621692738133,unknown,1048.4029594416472,2024-04-01,
cus_0x16f5,119396.91,,,,,3,"auto loan, home equity loan, payday loan",,2,7.51,,unknown,484.52,,no,,153.80948682505718,high_spent_large_value_payments,867.1264220822212,2024-10-01,
cus_0x16fd,10227.53,,,,,5,"payday loan, mortgage loan, auto loan, student loan, credit-builder loan",,20,2.38,,unknown,1610.77,,yes,,124.96137702790249,low_spent_medium_value_payments,262.1127606996644,2024-07-01,
cus_0x1705,43543.72,,,,,1,not specified,,0,6.7,,unknown,189.81,,no,,121.30817331708236,high_spent_medium_value_payments,442.9181175942832,2025-01-01,
cus_0x1718,29062.92,,,,,1,credit-builder loan,,13,13.94,,standard,50.19,,yes,,150.33909132713754,high_spent_small_value_payments,327.03568554614986,2024-01-01,
cus_0x172d,57242.61,,,,,4,"debt consolidation loan, personal loan, home equity loan, credit-builder loan",,24,26.33,,unknown,4841.18,,yes,,162.4163499489906,high_spent_medium_value_payments,405.714520648681,2024-06-01,
cus_0x1733,46696.02,,,,,3,"credit-builder loan, auto loan, personal loan",,19,15.02,,standard,1595.76,,yes,,196.77212001866883,high_spent_small_value_payments,354.4502895399865,2023-01-01,
cus_0x1739,14144.48,,,,,4,"auto loan, payday loan, not specified, home equity loan",,18,4.93,,bad,2537.18,,yes,,136.6564757180036,low_spent_small_value_payments,321.2689526865259,2024-02-01,
cus_0x1748,179987.28,,,,,4,"mortgage loan, auto loan, personal loan, credit-builder loan",,8,-3.46,,good,741.28,,no,,135.95535207562259,high_spent_large_value_payments,1167.8946568192855,2023-10-01,
cus_0x1755,13990.925,,,,,4,"auto loan, debt consolidation loan, personal loan, mortgage loan",,7,18.31,,standard,1313.3,,nm,,154.55322203800966,low_spent_small_value_payments,216.3460633754456,2023-04-01,
cus_0x1758,21787.63,,,,,3,"auto loan, personal loan, not specified",,2,4.6,,good,998.07,,nm,,206.3353930991251,low_spent_small_value_payments,233.52670891989757,2024-01-01,
cus_0x1765,15186.175,,,,,1,student loan,,,15.22,,standard,9.7,,nm,,84.25057610368384,low_spent_small_value_payments,347.5858124015606,2024-12-01,
cus_0x1768,112080.48,,,,,2,"debt consolidation loan, payday loan",,12,11.69,,good,1360.45,,no,,342.2556565574121,high_spent_medium_value_payments,723.4837878440178,2024-09-01,
cus_0x1769,40651.74,,,,,4,"mortgage loan, payday loan, student loan, personal loan",,3,10.69,,good,231.41,,no,,74.29473343468923,high_spent_large_value_payments,356.4688053165844,2023-03-01,
cus_0x1773,17663.535,,,,,1,auto loan,,9,4.39,,good,1327.57,,no,,70.52374394209356,low_spent_large_value_payments,365.64315106258437,2023-10-01,
cus_0x1786,73543.18,,,,,0,"",,12,1.6899999999999995,,standard,1090.21,,yes,,191.06531827835758,high_spent_medium_value_payments,662.7945150549757,2023-05-01,
cus_0x178d,34974.41,,,,,0,"",,9,8.14,,standard,505.88,,nm,,190.46145909543029,high_spent_small_value_payments,369.39195757123633,2024-11-01,
cus_0x1799,17098.88,,,,,3,"debt consolidation loan, payday loan, personal loan",,20,7.14,,standard,1408.73,,yes,,122.36722886451452,low_spent_small_value_payments,271.5534171192651,2024-11-01,
cus_0x17a9,83386.52,,,,,5,"student loan, auto loan, credit-builder loan, personal loan, payday loan",,24,22.3,,bad,4972.4,,yes,,126.23380470105032,high_spent_large_value_payments,339.7740788007843,2023-05-01,
cus_0x17bb,63115.54,,,,,2,"credit-builder loan, auto loan",,8,,,good,1194.9,,no,,275.20092041135786,low_spent_small_value_payments,458.9281559655081,2023-02-01,
cus_0x17c3,144423.72,,,,,3,"not specified, personal loan, mortgage loan",,11,10.6,,good,1255.59,,no,,940.5112840813812,unknown,239.93655234629813,2023-03-01,
cus_0x17c4,16962.91,,,,,6,"personal loan, not specified, student loan, payday loan, home equity loan, debt consolidation loan",,17,17.51,,bad,3782.93,,yes,,148.36287093943398,low_spent_small_value_payments,208.00846558829227,2023-05-01,
cus_0x17c5,42265.53,,,,,5,"student loan, credit-builder loan, personal loan, auto loan, home equity loan",,10,9.0,,standard,2107.97,,yes,,,high_spent_large_value_payments,376.8750697555805,2023-08-01,
cus_0x17d1,27767.57,,,,,0,"",,17,9.81,,standard,1262.27,,yes,,25.773298380708862,high_spent_medium_value_payments,459.8231182859578,2023-04-01,
cus_0x17d3,32900.5,,,,,2,"credit-builder loan, payday loan",,12,8.33,,unknown,47.18,,nm,,217.43235927710705,low_spent_small_value_payments,303.06985617487703,2023-12-01,
cus_0x17e0,18250.52,,,,,7,"auto loan, debt consolidation loan, not specified, credit-builder loan, personal loan, home equity loan, payday loan",,21,28.48,,bad,4457.6,,yes,,77.34913430372244,unknown,233.67800167343515,2023-06-01,
cus_0x17e3,16579.3,,,,,6,"mortgage loan, personal loan, student loan, home equity loan, credit-builder loan, auto loan",,24,1.1,,bad,1790.35,,yes,,61.91160318553497,high_spent_small_value_payments,261.5625791988653,2024-01-01,
cus_0x17e9,67841.78,,,,,2,"payday loan, mortgage loan",,17,2.35,,standard,1475.39,,nm,,214.02515605972806,unknown,424.8722208690302,2024-06-01,
cus_0x17f0,71460.32,,,,,1,credit-builder loan,,4,7.95,,unknown,240.64,,no,,123.4780800449956,high_spent_large_value_payments,610.4287246732317,2023-07-01,
cus_0x1806,14675.03,,,,,2,"credit-builder loan, mortgage loan",,18,6.25,,standard,170.53,,yes,,70.89412976602281,low_spent_small_value_payments,284.6890004224581,2025-01-01,
cus_0x1807,26515.99,,,,,1,mortgage loan,,20,1.11,,standard,1150.9,,no,,33.81903270203583,unknown,403.06372623283295,2023-11-01,
cus_0x180a,,,,,,2,"not specified, home equity loan",,16,5.5,,standard,739.82,,no,,250.37375548953202,unknown,300.87444561318705,2023-09-01,
cus_0x180f,30028.29,,,,,3,"personal loan, student loan, home equity loan",,19,17.65,,standard,1410.84,,yes,,,low_spent_medium_value_payments,255.02433535156348,2024-06-01,
cus_0x181a,34676.38,,,,,1,student loan,,15,8.93,,standard,1334.09,,yes,,206.43743942054127,low_spent_small_value_payments,340.464168312437,2023-08-01,
cus_0x1833,11527.73,,,,,1,auto loan,,12,1.39,,standard,532.86,,nm,,43.23742383911657,low_spent_large_value_payments,304.8135207455368,2024-12-01,
cus_0x1835,34888.64,,,,,2,"credit-builder loan, mortgage loan",,16,17.08,,unknown,817.6,,yes,,96.82983022297876,high_spent_small_value_payments,394.2171394625638,2024-11-01,
cus_0x183e,19191.52,,,,,7,"credit-builder loan, personal loan, not specified, student loan, auto loan, home equity loan, payday loan",,22,17.9,,unknown,2571.56,,yes,,153.4614268120524,low_spent_large_value_payments,198.4902228883009,2024-07-01,
cus_0x1852,35846.52,,,,,3,"student loan, mortgage loan, not specified",,19,17.92,,standard,332.22,,yes,,86.73583604680769,high_spent_small_value_payments,390.33913031575486,2024-12-01,
cus_0x1854,30632.94,,,,,2,"not specified, student loan",,2,,,good,31.5,,no,,219.6230281744796,low_spent_large_value_payments,259.0609776706823,2023-05-01,
cus_0x185e,21672.79,,,,,3,"student loan, mortgage loan, personal loan",,1,2.65,,good,572.55,,no,,30.33901399663139,high_spent_large_value_payments,337.55181039500786,2023-02-01,
cus_0x1863,55662.64,,,,,2,"student loan, credit-builder loan",,20,11.06,,standard,1078.02,,yes,,104.39468527901165,low_spent_medium_value_payments,549.3941955356446,2023-07-01,
cus_0x1864,485755.0,,,,,3,"not specified, mortgage loan, personal loan",,5,17.32,,good,128.48,,no,,299.8430989124297,low_spent_small_value_payments,636.5103156074988,2023-08-01,
cus_0x1869,30643.51,,,,,0,"",,12,1.74,,unknown,1364.66,,no,,,high_spent_medium_value_payments,451.38667530744164,2023-08-01,
cus_0x187e,19653.61,,,,,5,"credit-builder loan, payday loan, personal loan, auto loan, home equity loan",,20,19.67,,bad,3838.0,,yes,,22.594322254180497,high_spent_large_value_payments,334.1170984356037,2023-12-01,
cus_0x1881,39755.36,,,,,6,"mortgage loan, not specified, auto loan, personal loan, student loan, debt consolidation loan",,24,4.05,,bad,1721.47,,yes,,325.10631863652196,low_spent_medium_value_payments,119.56013652722253,2023-02-01,
